symbol,exchange,quoteType,rank,fundop_annual_report_expense_ratio,fundop_annual_holdings_turnover,fundop_total_net_assets,market,etf_type,info_market,info_region,info_currency,info_netExpenseRatio,info_totalAssets,info_netAssets,info_fundInceptionDate,info_fundFamily,info_legalType,info_category,info_averageDailyVolume3Month,info_averageVolume,info_threeYearAverageReturn,info_fiveYearAverageReturn,info_ytdReturn,info_fiftyTwoWeekChangePercent
ARKG,BTS,etf,20039.0,0.0075,0.33,3413.11,US,sector,us_market,US,USD,0.75,1163324672.0,1163324670.0,1414713600.0,ARK ETF Trust,Exchange Traded Fund,Health,3034030.0,3034030.0,-0.0492488,-0.2222466,22.72265,10.778225
VO,PCX,etf,20039.0,0.0004,0.16,41452.33,US,index,us_market,US,USD,0.04,198736609280.0,198736609000.0,1075075200.0,Vanguard,Exchange Traded Fund,Mid-Cap Blend,775906.0,775906.0,0.1181329,0.084882,11.67862,7.548809
SGOL,PCX,etf,20039.0,0.0017,0.1142,0.0,US,gold,us_market,US,USD,0.17,7332590080.0,7332590100.0,1252454400.0,Aberdeen Standard Investments,Exchange Traded Fund,Commodities Focused,7667560.0,7667560.0,0.38185,0.21731511,64.72132,72.607254
ARTY,PCX,etf,20038.0,0.0047,1.19,110921.09,US,index,us_market,US,USD,0.47,1990064512.0,1990064510.0,1529971200.0,iShares,Exchange Traded Fund,Technology,465393.0,465393.0,0.184035,0.0297402,30.24934,27.404081
ITB,BTS,etf,20038.0,0.0038,0.13,18303.84,US,sector,us_market,US,USD,0.38,2619263744.0,2619263740.0,1146441600.0,iShares,Exchange Traded Fund,Consumer Cyclical,2656849.0,2656849.0,0.1473739,0.1257972,-5.26766,2.5945902
ETHE,PCX,etf,20038.0,0.025,0.0,0.0,US,commodity,us_market,US,USD,2.5,2702696960.0,2702696960.0,1513209600.0,Grayscale,Exchange Traded Fund,Digital Assets,7641186.0,7641186.0,0.3530185,-0.0006938,-13.05278,-17.662567
ETHY.TO,TOR,etf,20037.0,0.0,1.8848,0.0,Canada,commodity,ca_market,US,CAD,,,,1638316800.0,Purpose Investments Inc.,Exchange Traded Fund,,170360.0,170360.0,0.0580783,,-17.07602,-37.096775
NVDY,PCX,etf,20037.0,0.0127,0.23,0.0,US,bond,us_market,US,USD,1.27,1600627328.0,1600627330.0,1683676800.0,YieldMax ETFs,Exchange Traded Fund,Derivative Income,5819408.0,5819408.0,,,27.91301,-30.976093
MCHI,NGM,etf,20036.0,0.0058999998,0.12,92714.25,US,index,us_market,US,USD,0.59,7738152960.0,7738153000.0,1301356800.0,iShares,Exchange Traded Fund,China Region,2760926.0,2760926.0,0.0796601,-0.0578579,31.06997,22.780943
XRPI,NGM,etf,20036.0,0.0094,0.0,0.0,US,commodity,us_market,US,USD,0.94,134927680.0,134927680.0,1747872000.0,Volatility Shares LLC,Exchange Traded Fund,Digital Assets,532511.0,532511.0,,,-0.120014496,-41.302975
QQQI,NGM,etf,20036.0,0.0068,0.03,672420.5,US,index,us_market,US,USD,0.68,7417828864.0,7417828900.0,1706486400.0,Neos Funds,Exchange Traded Fund,Derivative Income,4523233.0,4523233.0,,,18.6231,-0.03736019
VYMI,NGM,etf,20036.0,0.0017,0.11,50689.29,US,index,us_market,US,USD,0.17,15529575424.0,15529575400.0,1456358400.0,Vanguard,Exchange Traded Fund,Foreign Large Value,1214613.0,1214613.0,0.2043329,0.1411328,38.02339,35.73936
EWP,PCX,etf,20035.0,0.005,0.29,65696.93,US,index,us_market,US,USD,0.5,1794255872.0,1794255870.0,826588800.0,iShares,Exchange Traded Fund,Miscellaneous Region,748249.0,748249.0,0.3143272,0.1974939,77.11773,66.16828
FNDX,PCX,etf,20035.0,0.0025,0.1,148061.23,US,index,us_market,US,USD,0.25,22117816320.0,22117816300.0,1376524800.0,Schwab ETFs,Exchange Traded Fund,Large Value,6182630.0,6182630.0,0.1687167,0.1502834,17.03221,16.369534
HMAX.TO,TOR,etf,20035.0,0.0,0.60400003,154815.7,Canada,sector,ca_market,US,CAD,,1942636928.0,1942636930.0,1674172800.0,Hamilton Capital Partners Inc.,Exchange Traded Fund,,296642.0,296642.0,0.1484902,,27.14039,11.172414
VOOG,PCX,etf,20035.0,0.0007,0.2,1113767.8,US,index,us_market,US,USD,0.07,22020173824.0,22020173800.0,1283817600.0,Vanguard,Exchange Traded Fund,Large Growth,233127.0,233127.0,0.25850558,0.140742,22.08404,13.609064
FRDM,BTS,etf,20035.0,0.0049,0.19,51575.11,US,index,us_market,US,USD,0.49,1876255232.0,1876255230.0,1558483200.0,"Life + Liberty Investments, LLC",Exchange Traded Fund,Diversified Emerging Mkts,372250.0,372250.0,0.2827383,0.15069251,59.404,67.74377
IYW,PCX,etf,20034.0,0.0038,0.07,847652.0,US,sector,us_market,US,USD,0.38,21002053632.0,21002053600.0,958348800.0,iShares,Exchange Traded Fund,Technology,963501.0,963501.0,0.31013662,0.1721162,25.43565,17.56823
EWJ,PCX,etf,20033.0,0.0049,0.06,48187.83,US,index,us_market,US,USD,0.49,15567906816.0,15567906800.0,826588800.0,iShares,Exchange Traded Fund,Japan Stock,6595277.0,6595277.0,0.1774283,0.0736251,25.92474,26.06628
XME,PCX,etf,20033.0,0.0034999999,0.48,8478.94,US,sector,us_market,US,USD,0.35,3410009344.0,3410009340.0,1150675200.0,State Street Investment Management,Exchange Traded Fund,Natural Resources,2767663.0,2767663.0,0.3005698,0.3139852,83.53452,100.59366
CONL,NGM,etf,20033.0,0.0104,445.77,0.0,US,equity,us_market,US,USD,1.04,464184736.0,464184736.0,1659916800.0,Graniteshares,Exchange Traded Fund,Trading--Leveraged Equity,6164470.0,6164470.0,-0.1171863,,-58.45849,-77.57881
IHI,PCX,etf,20032.0,0.0038,0.16,66267.86,US,sector,us_market,US,USD,0.38,4045982976.0,4045982980.0,1146441600.0,iShares,Exchange Traded Fund,Health,1514162.0,1514162.0,0.024781,0.015352201,6.87735,-9.494066
VNM,BTS,etf,20032.0,0.0068,0.21,3525.26,US,index,us_market,US,USD,0.68,606482048.0,606482050.0,1249948800.0,VanEck,Exchange Traded Fund,Miscellaneous Region,842590.0,842590.0,0.16684851,0.0201232,62.37873,60.569454
SPYI,BTS,etf,20032.0,0.0068,0.14,482730.25,US,index,us_market,US,USD,0.68,6878959616.0,6878959600.0,1661731200.0,Neos Funds,Exchange Traded Fund,Derivative Income,3032663.0,3032663.0,0.16257219,,16.60285,1.426363
SCHX,PCX,etf,20032.0,0.00029999999,0.03,384470.56,US,index,us_market,US,USD,0.03,63333236736.0,63333237000.0,1257206400.0,Schwab ETFs,Exchange Traded Fund,Large Blend,20558872.0,20558872.0,0.2016979,0.13371749,17.4175,12.344133
BTCC-B.TO,TOR,etf,20031.0,0.0,0.1625,0.0,Canada,commodity,ca_market,US,CAD,,1950136320.0,1950136320.0,1634169600.0,Purpose Investments Inc.,Exchange Traded Fund,,434936.0,434936.0,0.47500068,,-11.65635,-25.72741
SPMO,PCX,etf,20031.0,0.0013,0.44,389767.5,US,index,us_market,US,USD,0.13,13596946432.0,13596946400.0,1444348800.0,Invesco,Exchange Traded Fund,Large Blend,1734898.0,1734898.0,0.3097891,0.18448971,26.66144,16.185474
XLI,PCX,etf,20031.0,0.0008,0.03,88741.17,US,sector,us_market,US,USD,0.08,25553090560.0,25553090600.0,913766400.0,State Street Investment Management,Exchange Traded Fund,Industrials,11030737.0,11030737.0,0.19804871,0.1580606,19.30808,22.978079
CIBR,NGM,etf,20031.0,0.0058999998,0.21,44572.97,US,sector,us_market,US,USD,0.59,10724272128.0,10724272100.0,1436140800.0,First Trust,Exchange Traded Fund,Technology,946131.0,946131.0,0.17817011,0.0901404,13.09365,-2.6269972
XGD.TO,TOR,etf,20031.0,0.0,0.5064,45953.12,Canada,sector,ca_market,US,CAD,,3777531392.0,3777531390.0,985305600.0,BlackRock Asset Management Canada Ltd,Exchange Traded Fund,,634556.0,634556.0,0.4549803,0.2577849,144.20955,129.72972
ROBO,PCX,etf,20031.0,0.0095,0.36,12980.4,US,index,us_market,US,USD,0.95,1287872384.0,1287872380.0,1382400000.0,Robo Global,Exchange Traded Fund,Global Small/Mid Stock,177016.0,177016.0,0.1049403,0.0177847,22.94721,21.900618
PPA,PCX,etf,20031.0,0.0058,0.0,70082.17,US,sector,us_market,US,USD,0.58,6847676416.0,6847676400.0,1130284800.0,Invesco,Exchange Traded Fund,Industrials,233775.0,233775.0,0.3077709,0.2207549,36.97429,42.40812
SPYM,PCX,etf,20031.0,0.0002,0.03,460497.2,US,index,us_market,US,USD,,,,,,,,10869416.0,10869416.0,,,,13.192201
SCHB,PCX,etf,20031.0,0.00029999999,0.03,292455.94,US,index,us_market,US,USD,0.03,38174789632.0,38174790000.0,1257206400.0,Schwab ETFs,Exchange Traded Fund,Large Blend,8774367.0,8774367.0,0.19461651,0.127774,17.04404,12.271762
QQC-F.TO,TOR,etf,20030.0,0.0,0.2182,852597.4,Canada,index,ca_market,US,CAD,,2617544448.0,2617544450.0,1308182400.0,Invesco Canada Ltd,Exchange Traded Fund,,9063.0,9063.0,0.2521633,0.1318584,18.60888,14.306486
HYD,BTS,etf,20030.0,0.0032,0.0,0.0,US,bond,us_market,US,USD,0.32,4003613952.0,4003613950.0,1233705600.0,VanEck,Exchange Traded Fund,High Yield Muni,910075.0,910075.0,0.033338398,-0.0008341,2.60878,-2.280128
SDY,PCX,etf,20030.0,0.0034999999,0.26,45268.47,US,index,us_market,US,USD,0.35,19880988672.0,19880988700.0,1131408000.0,State Street Investment Management,Exchange Traded Fund,Mid-Cap Value,333295.0,333295.0,0.0745825,0.098710805,8.18091,14.258981
RWX,PCX,etf,20030.0,0.0058999998,0.09,6316.73,US,sector,us_market,US,USD,0.59,295200224.0,295200224.0,1166140800.0,State Street Investment Management,Exchange Traded Fund,Global Real Estate,34144.0,34144.0,0.0455003,0.0107962005,26.53074,21.2986
XIU.TO,TOR,etf,20030.0,0.0,1.0825,93642.8,Canada,index,ca_market,US,CAD,,20303663104.0,20303663100.0,938476800.0,BlackRock Asset Management Canada Ltd,Exchange Traded Fund,,2995108.0,2995108.0,0.17841311,0.15381719,28.89208,22.5765
CRMX,BTS,etf,20030.0,0.0149,0.0,0.0,US,equity,us_market,US,USD,1.49,,,1768176000.0,Tradr ETFs,Exchange Traded Fund,Trading--Leveraged Equity,671446.0,671446.0,,,,-3.8058996
AIQ,NGM,etf,20030.0,0.0068,0.1088,329377.44,US,index,us_market,US,USD,0.68,7364290560.0,7364290600.0,1525996800.0,Global X Funds,Exchange Traded Fund,Technology,1818530.0,1818530.0,0.2903558,0.121426895,32.03525,24.003887
VEQT.TO,TOR,etf,20029.0,0.0,0.0332,142621.11,Canada,equity,ca_market,US,CAD,,10251928576.0,10251928600.0,1548720000.0,Vanguard Investments Canada Inc,Exchange Traded Fund,,375612.0,375612.0,0.18817459,0.1325791,20.44488,16.852797
BITU,PCX,etf,20029.0,0.0098,0.0,0.0,US,currency,us_market,US,USD,0.98,561911104.0,561911100.0,1711929600.0,ProShares,Exchange Traded Fund,Digital Assets,4924518.0,4924518.0,,,-36.81162,-67.85715
XLB,PCX,etf,20029.0,0.0008,0.29,46680.28,US,sector,us_market,US,USD,0.08,5357776896.0,5357776900.0,913766400.0,State Street Investment Management,Exchange Traded Fund,Natural Resources,14272260.0,14272260.0,0.0882722,0.0906561,9.90462,16.110992
VFH,PCX,etf,20028.0,0.00090000004,0.05,131350.06,US,sector,us_market,US,USD,0.09,14670325760.0,14670325800.0,1075075200.0,Vanguard,Exchange Traded Fund,Financial,617144.0,617144.0,0.1570157,0.1419144,14.89094,3.9534688
XLV,PCX,etf,20028.0,0.0008,0.02,191100.61,US,sector,us_market,US,USD,0.08,39711711232.0,39711711000.0,913766400.0,State Street Investment Management,Exchange Traded Fund,Health,13390534.0,13390534.0,0.0686412,0.0773355,14.50657,6.056285
EMB,NGM,etf,20028.0,0.0039,0.12,0.0,US,bond,us_market,US,USD,0.39,16704172032.0,16704172000.0,1197849600.0,iShares,Exchange Traded Fund,Emerging Markets Bond,7585672.0,7585672.0,0.08359861,0.0149278,13.44934,5.7142854
LQD,PCX,etf,20028.0,0.0014,0.19,0.0,US,bond,us_market,US,USD,0.14,30076913664.0,30076913700.0,1027296000.0,iShares,Exchange Traded Fund,Corporate Bond,30374534.0,30374534.0,0.04324,-0.0034602,7.99788,1.824069
ARKQ,BTS,etf,20028.0,0.0075,0.27,74686.92,US,equity,us_market,US,USD,0.75,1730283776.0,1730283780.0,1412035200.0,ARK ETF Trust,Exchange Traded Fund,Mid-Cap Growth,305678.0,305678.0,0.3548826,0.0653458,48.7001,54.68272
SHLD,PCX,etf,20028.0,0.005,0.1443,48099.12,US,sector,us_market,US,USD,0.5,5130130944.0,5130130900.0,1694390400.0,Global X Funds,Exchange Traded Fund,Industrials,1416136.0,1416136.0,,,74.79107,89.14229
IJR,PCX,etf,20027.0,0.00059999997,0.25,3268.79,US,index,us_market,US,USD,0.06,88019943424.0,88019943000.0,958953600.0,iShares,Exchange Traded Fund,Small Blend,5740714.0,5740714.0,0.078863,0.0681327,5.94928,8.862888
QTUM,NGM,etf,20027.0,0.004,0.46,50250.04,US,sector,us_market,US,USD,0.4,3176524032.0,3176524030.0,1536019200.0,Defiance ETFs LLC,Exchange Traded Fund,Technology,523630.0,523630.0,0.3752538,0.2128624,36.36839,36.58942
EWW,PCX,etf,20027.0,0.005,0.07,15471.56,US,index,us_market,US,USD,0.5,1898324352.0,1898324350.0,826588800.0,iShares,Exchange Traded Fund,Miscellaneous Region,1525472.0,1525472.0,0.1516778,0.17325,53.5463,52.27766
NOBL,BTS,etf,20027.0,0.0034999999,0.2,49691.4,US,index,us_market,US,USD,0.35,11078199296.0,11078199300.0,1381276800.0,ProShares,Exchange Traded Fund,Large Value,752020.0,752020.0,0.0815043,0.091320604,6.88832,9.43898
XLC,PCX,etf,20027.0,0.0008,0.4,297846.06,US,sector,us_market,US,USD,0.08,27152742400.0,27152742400.0,1529280000.0,State Street Investment Management,Exchange Traded Fund,Communications,5932111.0,5932111.0,0.2783652,0.120213,23.10503,14.355087
DGRO,PCX,etf,20027.0,0.0008,0.25,179798.03,US,index,us_market,US,USD,0.08,35912953856.0,35912954000.0,1402358400.0,iShares,Exchange Traded Fund,Large Value,2096195.0,2096195.0,0.1475854,0.1253699,15.74221,13.848329
IDV,BTS,etf,20027.0,0.005,0.27,29451.59,US,index,us_market,US,USD,0.5,6694781952.0,6694782000.0,1181520000.0,iShares,Exchange Traded Fund,Foreign Large Value,998078.0,998078.0,0.2129385,0.1415321,51.68814,48.562527
IEF,NGM,etf,20026.0,0.0015,0.64,0.0,US,bond,us_market,US,USD,0.15,45444509696.0,45444510000.0,1027296000.0,iShares,Exchange Traded Fund,Long Government,9097881.0,9097881.0,0.0243624,-0.0159063,8.05446,2.2043824
MJ,PCX,etf,20026.0,0.0076,0.75,628.14,US,sector,us_market,US,USD,0.76,150739872.0,150739872.0,1449100800.0,Amplify ETFs,Exchange Traded Fund,Miscellaneous Sector,102901.0,102901.0,-0.1764095,-0.3495287,12.68154,-1.1061966
IVW,PCX,etf,20026.0,0.0018000001,0.31,1113297.8,US,index,us_market,US,USD,0.18,66563862528.0,66563863000.0,958953600.0,iShares,Exchange Traded Fund,Large Growth,3127970.0,3127970.0,0.2574269,0.1399274,21.94915,13.6260395
CGL.TO,TOR,etf,20026.0,0.0,0.2842,0.0,Canada,gold,ca_market,US,CAD,,2997477632.0,2997477630.0,1243468800.0,BlackRock Asset Management Canada Ltd,Exchange Traded Fund,,238291.0,238291.0,0.3220246,0.18743679,60.8225,68.530846
VEU,PCX,etf,20025.0,0.0004,0.06,55778.28,US,index,us_market,US,USD,0.04,78196260864.0,78196261000.0,1177891200.0,Vanguard,Exchange Traded Fund,Foreign Large Blend,3178631.0,3178631.0,0.16818489,0.0875504,32.38993,30.217861
ARKW,BTS,etf,20025.0,0.0076,0.44,113849.43,US,equity,us_market,US,USD,0.76,2095278080.0,2095278080.0,1412035200.0,ARK ETF Trust,Exchange Traded Fund,Mid-Cap Growth,166843.0,166843.0,0.35320592,-0.043772202,38.68827,8.740044
ZSP.TO,TOR,etf,20025.0,0.0,0.18280001,640859.4,Canada,index,ca_market,US,CAD,,,,1352851200.0,BMO Asset Management Inc,Exchange Traded Fund,,192750.0,192750.0,0.21067458,0.1562217,12.28599,8.251106
SVXY,BTS,etf,20025.0,0.0095,0.0,0.0,US,commodity,us_market,US,USD,0.95,242345760.0,242345760.0,1317600000.0,ProShares,Exchange Traded Fund,Trading--Miscellaneous,2056568.0,2056568.0,0.1832332,0.2231636,10.88369,4.130304
FCG,PCX,etf,20024.0,0.0057,0.38,11100.94,US,sector,us_market,US,USD,0.57,445932096.0,445932096.0,1178582400.0,First Trust,Exchange Traded Fund,Equity Energy,977670.0,977670.0,0.049485203,0.2215846,-2.20301,4.9253106
FDVV,PCX,etf,20024.0,0.0015,0.39,217765.88,US,index,us_market,US,USD,0.15,7975036416.0,7975036400.0,1473638400.0,Fidelity Investments,Exchange Traded Fund,Large Value,968041.0,968041.0,0.1769809,0.1592332,17.20474,14.366806
BMNU,BTS,etf,20024.0,0.015,0.0,0.0,US,commodity,us_market,US,USD,1.5,422948096.0,422948096.0,1758758400.0,Rex,Exchange Traded Fund,Trading--Leveraged Equity,36641648.0,36641648.0,,,-0.4079498,-89.09021
VXF,PCX,etf,20024.0,0.0005,0.11,7897.24,US,index,us_market,US,USD,0.05,82115174400.0,82115174000.0,1009411200.0,Vanguard,Exchange Traded Fund,Mid-Cap Blend,468478.0,468478.0,0.1388443,0.053091303,11.41494,6.7673326
VCIT,NGM,etf,20024.0,0.00029999999,0.85,0.0,US,bond,us_market,US,USD,0.03,61799616512.0,61799617000.0,1258588800.0,Vanguard,Exchange Traded Fund,Corporate Bond,10929585.0,10929585.0,0.0569242,0.0096599,9.40326,3.2262087
IXN,PCX,etf,20023.0,0.0039,0.45,831095.3,US,sector,us_market,US,USD,0.39,6614086144.0,6614086100.0,1005523200.0,iShares,Exchange Traded Fund,Technology,290924.0,290924.0,0.2805897,0.16166599,25.35775,21.41099
OIH,PCX,etf,20023.0,0.0034999999,0.17,10874.5,US,sector,us_market,US,USD,0.35,1294456960.0,1294456960.0,1324339200.0,VanEck,Exchange Traded Fund,Equity Energy,528595.0,528595.0,0.0601231,0.1720011,6.64941,30.892551
PICK,BTS,etf,20023.0,0.0039,0.1,28335.48,US,sector,us_market,US,USD,0.39,1200579456.0,1200579460.0,1327968000.0,iShares,Exchange Traded Fund,Natural Resources,817795.0,817795.0,0.1427526,0.1535718,50.72031,66.21253
XLY,PCX,etf,20023.0,0.0008,0.1,334272.78,US,sector,us_market,US,USD,0.08,24344367104.0,24344367100.0,913766400.0,State Street Investment Management,Exchange Traded Fund,Consumer Cyclical,10688265.0,10688265.0,0.17922741,0.083329804,7.36859,4.398465
ZCH.TO,TOR,etf,20022.0,0.0,0.4971,204840.77,Canada,index,ca_market,US,CAD,,131503776.0,131503776.0,1263859200.0,BMO Asset Management Inc,Exchange Traded Fund,,19858.0,19858.0,0.0958443,-0.098561004,31.48894,22.790981
NUGT,PCX,etf,20523.0,0.0113,0.74,24523.47,US,sector,us_market,US,USD,1.13,1076970240.0,1076970240.0,1291766400.0,Direxion Funds,Exchange Traded Fund,Trading--Leveraged Equity,858534.0,858534.0,0.85100883,0.309064,426.68765,359.5561
JNUG,PCX,etf,20341.0,0.010199999,0.0,7196.88,US,gold,us_market,US,USD,1.02,576372992.0,576372990.0,1380758400.0,Direxion Funds,Exchange Traded Fund,Trading--Leveraged Equity,325238.0,325238.0,0.930087,0.2194326,480.554,399.41644
ZROZ,PCX,etf,20068.0,0.0015,0.17,0.0,US,bond,us_market,US,USD,0.15,1556186880.0,1556186880.0,1256860800.0,PIMCO,Exchange Traded Fund,Long Government,441365.0,441365.0,-0.093413204,-0.1305984,-1.97489,-10.884547
VWO,PCX,etf,20063.0,0.0007,0.06,39168.69,US,index,us_market,US,USD,0.07,142581530624.0,142581531000.0,1292371200.0,Vanguard,Exchange Traded Fund,Diversified Emerging Mkts,11574001.0,11574001.0,0.1441063,0.0429939,24.83094,25.746763
DUST,PCX,etf,20058.0,0.0093,0.0,0.0,US,gold,us_market,US,USD,0.93,117765576.0,117765576.0,1291766400.0,Direxion Funds,Exchange Traded Fund,Trading--Inverse Equity,49834939.0,49834939.0,-0.63987887,-0.5076592,-88.71755,-88.7257
UUP,PCX,etf,20025.0,0.0075,0.0,0.0,US,currency,us_market,US,USD,0.75,229834928.0,229834928.0,1171929600.0,Invesco,Exchange Traded Fund,Trading--Miscellaneous,1254595.0,1254595.0,0.0365817,0.0491894,-4.83136,-7.8157005
MDIV,NGM,etf,20023.0,0.0075,0.68,6666.63,US,index,us_market,US,USD,0.75,395324800.0,395324800.0,1344816000.0,First Trust,Exchange Traded Fund,Aggressive Allocation,89298.0,89298.0,0.070696704,0.0778204,3.95868,-1.1536121
CPER,PCX,etf,20023.0,0.0106,0.0,0.0,US,commodity,us_market,US,USD,1.06,456420288.0,456420288.0,1321228800.0,USCF Investments,Exchange Traded Fund,Commodities Focused,1168931.0,1168931.0,0.151305,0.112538,38.07712,29.191887
VDC,PCX,etf,20021.0,0.00090000004,0.09,103180.43,US,sector,us_market,US,USD,0.09,8482467328.0,8482467300.0,1075075200.0,Vanguard,Exchange Traded Fund,Consumer Defensive,161298.0,161298.0,0.0956407,0.0929259,2.10217,8.0875635
BNDX,NGM,etf,20021.0,0.0007,0.26,0.0,US,bond,us_market,US,USD,0.07,113834704896.0,113834705000.0,1369958400.0,Vanguard,Exchange Traded Fund,Global Bond-USD Hedged,5286838.0,5286838.0,0.041567102,-0.0001032,2.9989,-1.9643605
FXM.TO,TOR,etf,20021.0,0.0,1.5188,16484.08,Canada,equity,ca_market,US,CAD,,452802528.0,452802528.0,1329091200.0,CI Investments Inc,Exchange Traded Fund,,6327.0,6327.0,0.23832451,0.1991795,38.44839,42.591156
MGV,PCX,etf,20021.0,0.0007,0.08,229306.69,US,index,us_market,US,USD,0.07,10863586304.0,10863586300.0,1197849600.0,Vanguard,Exchange Traded Fund,Large Value,256888.0,256888.0,0.1566995,0.1400795,15.57463,14.829183
VCLT,NGM,etf,20020.0,0.00029999999,0.44,0.0,US,bond,us_market,US,USD,0.03,8362220544.0,8362220500.0,1258588800.0,Vanguard,Exchange Traded Fund,Long-Term Bond,4939636.0,4939636.0,0.029073901,-0.0229994,7.28277,-0.40789247
QCLN,NGM,etf,20020.0,0.0056,0.29,14099.11,US,index,us_market,US,USD,0.56,534958304.0,534958304.0,1170892800.0,First Trust,Exchange Traded Fund,Miscellaneous Sector,109060.0,109060.0,-0.0351816,-0.0930283,31.65783,48.0729
ZEB.TO,TOR,etf,20020.0,0.0,3.4548998,138321.28,Canada,sector,ca_market,US,CAD,,5556559360.0,5556559400.0,1255996800.0,BMO Asset Management Inc,Exchange Traded Fund,,1383760.0,1383760.0,0.2232064,0.1971233,43.48921,40.775265
VHT,PCX,etf,20020.0,0.00090000004,0.04,112837.85,US,sector,us_market,US,USD,0.09,19888107520.0,19888107500.0,1075075200.0,Vanguard,Exchange Traded Fund,Health,279281.0,279281.0,0.0687167,0.05967,15.43706,6.4492345
VOE,PCX,etf,20020.0,0.0007,0.19,39060.5,US,index,us_market,US,USD,0.07,33166354432.0,33166354400.0,1155772800.0,Vanguard,Exchange Traded Fund,Mid-Cap Value,361418.0,361418.0,0.1116496,0.11246859,12.0471,14.177036
XWD.TO,TOR,etf,20020.0,0.0,0.1658,369799.97,Canada,index,ca_market,US,CAD,,1477909120.0,1477909120.0,1245283200.0,BlackRock Asset Management Canada Ltd,Exchange Traded Fund,,19569.0,19569.0,0.1920857,0.1389811,15.06102,11.362267
VPU,PCX,etf,20020.0,0.00090000004,0.06,43016.07,US,sector,us_market,US,USD,0.09,9806172160.0,9806172200.0,1075075200.0,Vanguard,Exchange Traded Fund,Utilities,228713.0,228713.0,0.1152493,0.09805021,16.3895,10.450756
XEI.TO,TOR,etf,20017.0,0.0,0.4091,43959.21,Canada,equity,ca_market,US,CAD,,2844091648.0,2844091650.0,1302566400.0,BlackRock Asset Management Canada Ltd,Exchange Traded Fund,,171023.0,171023.0,0.1489314,0.1624198,25.98614,22.175741
